,cost,address,opst,floor,space,city,gu,dong,평수
15607,150000,서울시 노원구 중계동,중계브라운스톤 101동,중,69.03,서울시,노원구,중계동,20.9
15608,200000,서울시 노원구 중계동,중계브라운스톤 101동,중,83.62,서울시,노원구,중계동,25.3
15609,250000,서울시 노원구 중계동,중계브라운스톤 101동,중,83.62,서울시,노원구,중계동,25.3
15610,150000,서울시 노원구 하계동,삼정이오니아 1동,중,26.91,서울시,노원구,하계동,8.1
15611,120000,서울시 노원구 하계동,삼정이오니아 1동,중,26.91,서울시,노원구,하계동,8.1
15612,150000,서울시 노원구 하계동,삼정이오니아 1동,중,36.0,서울시,노원구,하계동,10.9
15613,150000,서울시 노원구 하계동,삼정이오니아 1동,중,26.91,서울시,노원구,하계동,8.1
15614,120000,서울시 노원구 하계동,삼정이오니아 1동,중,26.91,서울시,노원구,하계동,8.1
15615,130000,서울시 노원구 하계동,삼정이오니아 1동,중,29.25,서울시,노원구,하계동,8.8
15616,120000,서울시 용산구 갈월동,갈월에이트리움-고려 1동,고,31.47,서울시,용산구,갈월동,9.5
15617,150000,서울시 용산구 갈월동,갈월에이트리움-고려 1동,고,31.51,서울시,용산구,갈월동,9.5
15618,150000,서울시 용산구 갈월동,갈월에이트리움-고려 1동,고,34.21,서울시,용산구,갈월동,10.3
15619,120000,서울시 용산구 갈월동,갈월에이트리움-고려 1동,고,30.97,서울시,용산구,갈월동,9.4
15620,600000,서울시 용산구 동자동,센트레빌아스테리움서울 A동,고,102.31,서울시,용산구,동자동,30.9
15621,550000,서울시 용산구 동자동,센트레빌아스테리움서울 A동,중,99.36,서울시,용산구,동자동,30.1
15622,600000,서울시 용산구 동자동,센트레빌아스테리움서울 A동,고,99.36,서울시,용산구,동자동,30.1
15623,500000,서울시 용산구 동자동,센트레빌아스테리움서울 A동,고,102.31,서울시,용산구,동자동,30.9
15624,400000,서울시 용산구 동자동,센트레빌아스테리움서울 A동,중,78.21,서울시,용산구,동자동,23.7
15625,600000,서울시 용산구 동자동,센트레빌아스테리움서울 A동,중,99.36,서울시,용산구,동자동,30.1
15626,400000,서울시 용산구 동자동,센트레빌아스테리움서울 A동,고,78.13,서울시,용산구,동자동,23.6
15627,260000,서울시 용산구 동자동,센트레빌아스테리움서울 A동,중,47.39,서울시,용산구,동자동,14.3
15628,200000,서울시 용산구 동자동,트윈시티남산 B동,고,27.42,서울시,용산구,동자동,8.3
15629,250000,서울시 용산구 동자동,트윈시티남산 B동,고,29.95,서울시,용산구,동자동,9.1
15630,220000,서울시 용산구 동자동,트윈시티남산 B동,중,29.95,서울시,용산구,동자동,9.1
15631,220000,서울시 용산구 동자동,트윈시티남산 B동,고,27.42,서울시,용산구,동자동,8.3
15632,160000,서울시 용산구 동자동,트윈시티남산 B동,고,27.42,서울시,용산구,동자동,8.3
15633,200000,서울시 용산구 동자동,트윈시티남산 B동,고,27.42,서울시,용산구,동자동,8.3
15634,180000,서울시 용산구 동자동,트윈시티남산 B동,중,25.37,서울시,용산구,동자동,7.7
15635,200000,서울시 용산구 동자동,트윈시티남산 B동,중,21.71,서울시,용산구,동자동,6.6
15636,160000,서울시 용산구 동자동,트윈시티남산 B동,고,27.42,서울시,용산구,동자동,8.3
15637,180000,서울시 용산구 동자동,트윈시티남산 B동,중,25.37,서울시,용산구,동자동,7.7
15638,170000,서울시 용산구 동자동,트윈시티남산 B동,고,21.71,서울시,용산구,동자동,6.6
15639,150000,서울시 용산구 동자동,트윈시티남산 B동,중,21.51,서울시,용산구,동자동,6.5
15640,170000,서울시 용산구 동자동,트윈시티남산 B동,저,21.71,서울시,용산구,동자동,6.6
15641,220000,서울시 용산구 동자동,트윈시티남산 B동,고,28.33,서울시,용산구,동자동,8.6
15642,200000,서울시 용산구 동자동,트윈시티남산 B동,고,25.37,서울시,용산구,동자동,7.7
15643,200000,서울시 용산구 동자동,트윈시티남산 B동,저,28.33,서울시,용산구,동자동,8.6
15644,250000,서울시 용산구 동자동,트윈시티남산 B동,고,29.95,서울시,용산구,동자동,9.1
15645,160000,서울시 용산구 동자동,트윈시티남산 B동,중,27.42,서울시,용산구,동자동,8.3
15646,160000,서울시 용산구 동자동,트윈시티남산 B동,저,28.33,서울시,용산구,동자동,8.6
15647,160000,서울시 용산구 동자동,트윈시티남산 B동,고,27.42,서울시,용산구,동자동,8.3
15648,200000,서울시 용산구 문배동,리첸시아용산 103동,저,51.96,서울시,용산구,문배동,15.7
15649,150000,서울시 용산구 문배동,리첸시아용산 103동,저,43.99,서울시,용산구,문배동,13.3
15650,160000,서울시 용산구 문배동,리첸시아용산 103동,저,51.96,서울시,용산구,문배동,15.7
15651,200000,서울시 용산구 문배동,리첸시아용산 103동,저,43.99,서울시,용산구,문배동,13.3
15652,150000,서울시 용산구 문배동,리첸시아용산 103동,저,43.99,서울시,용산구,문배동,13.3
15653,150000,서울시 용산구 문배동,리첸시아용산 103동,저,43.99,서울시,용산구,문배동,13.3
15654,120000,서울시 용산구 문배동,삼라마이다스빌 1동,중,25.11,서울시,용산구,문배동,7.6
15655,100000,서울시 용산구 문배동,삼라마이다스빌 1동,중,25.11,서울시,용산구,문배동,7.6
15656,90000,서울시 용산구 문배동,삼라마이다스빌 1동,중,25.11,서울시,용산구,문배동,7.6
15657,150000,서울시 용산구 문배동,용산CJ나인파크 201동,고,71.39,서울시,용산구,문배동,21.6
15658,100000,서울시 용산구 문배동,용산CJ나인파크 201동,중,63.96,서울시,용산구,문배동,19.3
15659,150000,서울시 용산구 문배동,용산CJ나인파크 201동,고,71.39,서울시,용산구,문배동,21.6
15660,250000,서울시 용산구 문배동,용산CJ나인파크 201동,중,63.96,서울시,용산구,문배동,19.3
15661,170000,서울시 용산구 문배동,용산CJ나인파크 201동,고,71.39,서울시,용산구,문배동,21.6
15662,200000,서울시 용산구 문배동,용산CJ나인파크 201동,중,71.39,서울시,용산구,문배동,21.6
15663,100000,서울시 용산구 문배동,용산CJ나인파크 201동,중,42.5,서울시,용산구,문배동,12.9
15664,200000,서울시 용산구 문배동,용산CJ나인파크 201동,중,63.96,서울시,용산구,문배동,19.3
15665,120000,서울시 용산구 문배동,용산CJ나인파크 201동,고,42.5,서울시,용산구,문배동,12.9
15666,120000,서울시 용산구 문배동,용산CJ나인파크 201동,고,42.5,서울시,용산구,문배동,12.9
15667,200000,서울시 용산구 문배동,용산CJ나인파크 201동,중,63.96,서울시,용산구,문배동,19.3
15668,100000,서울시 용산구 문배동,용산CJ나인파크 201동,중,42.5,서울시,용산구,문배동,12.9
15669,200000,서울시 용산구 문배동,용산CJ나인파크 201동,중,63.96,서울시,용산구,문배동,19.3
15670,200000,서울시 용산구 문배동,용산CJ나인파크 201동,중,63.96,서울시,용산구,문배동,19.3
15671,200000,서울시 용산구 문배동,용산CJ나인파크 201동,중,63.96,서울시,용산구,문배동,19.3
15672,95000,서울시 용산구 문배동,용산CJ나인파크 201동,저,44.43,서울시,용산구,문배동,13.4
15673,110000,서울시 용산구 문배동,용산KCC웰츠타워 1동,중,29.9,서울시,용산구,문배동,9.0
15674,150000,서울시 용산구 문배동,용산KCC웰츠타워 1동,중,28.14,서울시,용산구,문배동,8.5
15675,160000,서울시 용산구 문배동,용산KCC웰츠타워 1동,저,34.06,서울시,용산구,문배동,10.3
15676,250000,서울시 용산구 문배동,용산KCC웰츠타워 1동,중,29.69,서울시,용산구,문배동,9.0
15677,150000,서울시 용산구 문배동,용산KCC웰츠타워 1동,저,37.17,서울시,용산구,문배동,11.2
15678,100000,서울시 용산구 문배동,용산KCC웰츠타워 1동,중,28.14,서울시,용산구,문배동,8.5
15679,150000,서울시 용산구 문배동,용산KCC웰츠타워 1동,저,32.84,서울시,용산구,문배동,9.9
15680,170000,서울시 용산구 문배동,용산KCC웰츠타워 1동,중,29.11,서울시,용산구,문배동,8.8
15681,120000,서울시 용산구 문배동,용산KCC웰츠타워 1동,중,29.11,서울시,용산구,문배동,8.8
15682,170000,서울시 용산구 문배동,용산KCC웰츠타워 1동,중,29.11,서울시,용산구,문배동,8.8
15683,160000,서울시 용산구 문배동,용산더힐센트럴파크뷰 102동,고,29.6,서울시,용산구,문배동,9.0
15684,135000,서울시 용산구 문배동,용산더힐센트럴파크뷰 102동,중,23.13,서울시,용산구,문배동,7.0
15685,150000,서울시 용산구 문배동,용산더힐센트럴파크뷰 102동,고,29.6,서울시,용산구,문배동,9.0
15686,80000,서울시 용산구 문배동,용산더힐센트럴파크뷰 101동,고,29.32,서울시,용산구,문배동,8.9
15687,150000,서울시 용산구 문배동,용산더힐센트럴파크뷰 101동,중,29.32,서울시,용산구,문배동,8.9
15688,180000,서울시 용산구 문배동,용산더힐센트럴파크뷰 102동,고,29.31,서울시,용산구,문배동,8.9
15689,200000,서울시 용산구 문배동,용산리브 1동,중,42.25,서울시,용산구,문배동,12.8
15690,180000,서울시 용산구 문배동,용산리브 1동,고,36.06,서울시,용산구,문배동,10.9
15691,150000,서울시 용산구 문배동,용산아크로타워 101동,중,38.37,서울시,용산구,문배동,11.6
15692,230000,서울시 용산구 문배동,용산이안1차 101동,중,73.56,서울시,용산구,문배동,22.3
15693,250000,서울시 용산구 문배동,용산이안1차 101동,중,73.56,서울시,용산구,문배동,22.3
15694,150000,서울시 용산구 문배동,용산이안1차 102동,중,35.6,서울시,용산구,문배동,10.8
15695,110000,서울시 용산구 문배동,용산이안1차 103동,중,30.04,서울시,용산구,문배동,9.1
15696,150000,서울시 용산구 문배동,용산이안1차 101동,중,73.56,서울시,용산구,문배동,22.3
15697,250000,서울시 용산구 문배동,용산이안1차 101동,중,73.56,서울시,용산구,문배동,22.3
15698,270000,서울시 용산구 문배동,용산이안프리미어 1동,중,72.99,서울시,용산구,문배동,22.1
15699,200000,서울시 용산구 문배동,용산이안프리미어 1동,저,66.7,서울시,용산구,문배동,20.2
15700,100000,서울시 용산구 문배동,용산큐브 1동,중,17.46,서울시,용산구,문배동,5.3
15701,100000,서울시 용산구 문배동,용산큐브 1동,고,17.46,서울시,용산구,문배동,5.3
15702,100000,서울시 용산구 문배동,용산큐브 1동,고,17.46,서울시,용산구,문배동,5.3
15703,80000,서울시 용산구 문배동,용산큐브 1동,중,17.46,서울시,용산구,문배동,5.3
15704,100000,서울시 용산구 문배동,용산큐브 1동,중,17.46,서울시,용산구,문배동,5.3
15705,90000,서울시 용산구 문배동,용산큐브 1동,중,17.46,서울시,용산구,문배동,5.3
15706,80000,서울시 용산구 문배동,용산큐브 1동,중,17.46,서울시,용산구,문배동,5.3
15707,110000,서울시 용산구 문배동,지오베르크 1동,저,47.08,서울시,용산구,문배동,14.2
15708,110000,서울시 용산구 문배동,프라임펠리스 1동,고,18.55,서울시,용산구,문배동,5.6
15709,65000,서울시 용산구 문배동,프라임펠리스 1동,고,18.55,서울시,용산구,문배동,5.6
15710,120000,서울시 용산구 문배동,프라임펠리스 1동,중,18.55,서울시,용산구,문배동,5.6
15711,100000,서울시 용산구 문배동,프라임펠리스 1동,저,18.55,서울시,용산구,문배동,5.6
15712,100000,서울시 용산구 문배동,프라임펠리스 1동,중,18.55,서울시,용산구,문배동,5.6
15713,100000,서울시 용산구 문배동,프라임펠리스 1동,중,27.83,서울시,용산구,문배동,8.4
15714,100000,서울시 용산구 문배동,프라임펠리스 1동,고,18.55,서울시,용산구,문배동,5.6
15715,80000,서울시 용산구 문배동,프라임펠리스 1동,고,18.55,서울시,용산구,문배동,5.6
15716,130000,서울시 용산구 서계동,서울역풍림아이원플러스 101동,저,25.38,서울시,용산구,서계동,7.7
15717,100000,서울시 용산구 서계동,서울역풍림아이원플러스 101동,중,27.95,서울시,용산구,서계동,8.5
15718,400000,서울시 용산구 용산동5가,파크타워 103동,중,84.3,서울시,용산구,용산동5가,25.5
15719,600000,서울시 용산구 용산동5가,파크타워 103동,고,150.6,서울시,용산구,용산동5가,45.6
15720,400000,서울시 용산구 용산동5가,파크타워 103동,중,99.77,서울시,용산구,용산동5가,30.2
15721,500000,서울시 용산구 용산동5가,파크타워 103동,중,99.77,서울시,용산구,용산동5가,30.2
15722,400000,서울시 용산구 용산동5가,파크타워 103동,중,99.77,서울시,용산구,용산동5가,30.2
15723,400000,서울시 용산구 용산동5가,파크타워 103동,중,99.77,서울시,용산구,용산동5가,30.2
15724,300000,서울시 용산구 용산동5가,파크타워 103동,고,150.6,서울시,용산구,용산동5가,45.6
15725,400000,서울시 용산구 용산동5가,파크타워 103동,중,99.77,서울시,용산구,용산동5가,30.2
15726,600000,서울시 용산구 용산동5가,파크타워 103동,고,150.6,서울시,용산구,용산동5가,45.6
15727,500000,서울시 용산구 용산동5가,파크타워 103동,저,99.77,서울시,용산구,용산동5가,30.2
15728,500000,서울시 용산구 용산동5가,파크타워 103동,중,123.34,서울시,용산구,용산동5가,37.3
15729,350000,서울시 용산구 용산동5가,파크타워 103동,중,99.77,서울시,용산구,용산동5가,30.2
15730,400000,서울시 용산구 용산동5가,파크타워 103동,중,99.77,서울시,용산구,용산동5가,30.2
15731,120000,서울시 용산구 원효로1가,디아뜨센트럴 1동,저,25.5,서울시,용산구,원효로1가,7.7
15732,150000,서울시 용산구 원효로1가,용산2차휴먼타운 1동,고,29.94,서울시,용산구,원효로1가,9.1
