cost,address,opst,floor,space
100000,서울시 강남구 역삼동,K타워 1동,고,21.26
100000,서울시 강남구 역삼동,K타워 1동,5,21.26
160000,서울시 강남구 역삼동,SK허브 101동,6,27.83
160000,서울시 강남구 역삼동,SK허브 101동,16,27.83
310000,서울시 강남구 역삼동,SK허브 101동,9,56.17
110000,서울시 강남구 역삼동,SK허브 101동,중,27.83
100000,서울시 강남구 역삼동,SK허브 101동,8,38.11
0,서울시 강남구 역삼동,SK허브 101동,고,27.83
130000,서울시 강남구 역삼동,SK허브 101동,중,27.83
200000,서울시 강남구 역삼동,SK허브 101동,중,28.53
0,서울시 강남구 역삼동,SK허브 101동,13,37.36
0,서울시 강남구 역삼동,SK허브 101동,17,38.11
180000,서울시 강남구 역삼동,SK허브 101동,6,27.83
0,서울시 강남구 역삼동,SK허브 101동,7,56.17
0,서울시 강남구 역삼동,SK허브 101동,13,56.17
150000,서울시 강남구 역삼동,SK허브 101동,7,28.53
200000,서울시 강남구 역삼동,SK허브젠 1동,13,57.27
200000,서울시 강남구 역삼동,SK허브젠 1동,13,57.27
200000,서울시 강남구 역삼동,SK허브젠 1동,13,57.27
150000,서울시 강남구 역삼동,SK허브젠 1동,저,53.57
200000,서울시 강남구 역삼동,SK허브젠 1동,2,53.57
100000,서울시 강남구 역삼동,SK허브젠 1동,저,53.57
200000,서울시 강남구 역삼동,SK허브젠 1동,고,57.27
200000,서울시 강남구 역삼동,SK허브젠 1동,저,53.57
200000,서울시 강남구 역삼동,SK허브젠 1동,고,57.27
200000,서울시 강남구 역삼동,SK허브젠 1동,고,64.64
200000,서울시 강남구 역삼동,SK허브젠 1동,저,53.57
10,서울시 강남구 역삼동,SK허브젠 1동,중,57.27
200000,서울시 강남구 역삼동,SK허브젠 1동,저,53.57
200000,서울시 강남구 역삼동,SK허브젠 1동,저,53.57
150000,서울시 강남구 역삼동,SK허브젠 1동,저,53.57
0,서울시 강남구 역삼동,SK허브젠 1동,고,64.64
0,서울시 강남구 역삼동,SK허브젠 1동,4,53.57
200000,서울시 강남구 역삼동,SK허브젠 1동,2,53.57
100000,서울시 강남구 역삼동,강남IBC(민간임대) 1동,5,26.98
100000,서울시 강남구 역삼동,강남IBC(민간임대) 1동,7,26.04
110000,서울시 강남구 역삼동,강남IBC(민간임대) 1동,중,28.38
0,서울시 강남구 역삼동,강남IBC(민간임대) 1동,중,31.6
105000,서울시 강남구 역삼동,강남IBC(민간임대) 1동,중,25.19
100000,서울시 강남구 역삼동,강남IBC(민간임대) 1동,3,25.62
82300,서울시 강남구 역삼동,강남뉴스텔 1동,10,28.36
82000,서울시 강남구 역삼동,강남뉴스텔 1동,2,30.96
82000,서울시 강남구 역삼동,강남뉴스텔 1동,7,30.96
80000,서울시 강남구 역삼동,강남뉴스텔 1동,10,28.36
120000,서울시 강남구 역삼동,강남뉴스텔 1동,7,32.07
82300,서울시 강남구 역삼동,강남뉴스텔 1동,7,30.96
85000,서울시 강남구 역삼동,강남뉴스텔 1동,고,28.36
2,서울시 강남구 역삼동,강남뉴스텔 1동,중,30.96
82000,서울시 강남구 역삼동,강남뉴스텔 1동,중,30.96
82300,서울시 강남구 역삼동,강남뉴스텔 1동,고,28.36
85000,서울시 강남구 역삼동,강남뉴스텔 1동,중,28.36
82000,서울시 강남구 역삼동,강남뉴스텔 1동,2,30.96
82000,서울시 강남구 역삼동,강남뉴스텔 1동,저,30.96
82300,서울시 강남구 역삼동,강남뉴스텔 1동,저,30.96
85250,서울시 강남구 역삼동,강남뉴스텔 1동,5,32.07
82300,서울시 강남구 역삼동,강남뉴스텔 1동,2,30.96
80000,서울시 강남구 역삼동,강남뉴스텔 1동,9,28.36
85000,서울시 강남구 역삼동,강남뉴스텔 1동,중,32.07
100000,서울시 강남구 역삼동,강남뉴스텔 1동,2,30.96
80000,서울시 강남구 역삼동,강남뉴스텔 1동,고,28.36
100000,서울시 강남구 역삼동,강남라클라쎄 1동,8,17.86
100000,서울시 강남구 역삼동,강남라클라쎄 1동,7,17.86
65000,서울시 강남구 역삼동,강남라클라쎄 1동,8,17.86
100000,서울시 강남구 역삼동,강남라클라쎄 1동,8,17.86
100000,서울시 강남구 역삼동,강남라클라쎄 1동,7,17.86
100000,서울시 강남구 역삼동,강남라클라쎄 1동,6,17.86
100000,서울시 강남구 역삼동,강남라클라쎄 1동,8,17.86
90000,서울시 강남구 역삼동,강남라클라쎄 1동,8,17.86
90000,서울시 강남구 역삼동,강남라클라쎄 1동,3,17.51
80000,서울시 강남구 역삼동,강남라클라쎄 1동,7,17.86
90000,서울시 강남구 역삼동,강남라클라쎄 1동,8,17.51
65000,서울시 강남구 역삼동,강남라클라쎄 1동,6,17.86
80000,서울시 강남구 역삼동,강남라클라쎄 1동,9,17.51
120000,서울시 강남구 역삼동,강남라클라쎄 1동,8,17.86
120000,서울시 강남구 역삼동,강남라클라쎄 1동,8,17.86
100000,서울시 강남구 역삼동,강남라클라쎄 1동,고,17.86
0,서울시 강남구 역삼동,강남라클라쎄 1동,7,17.51
120000,서울시 강남구 역삼동,강남라클라쎄 1동,6,17.86
0,서울시 강남구 역삼동,강남라클라쎄 1동,9,17.51
0,서울시 강남구 역삼동,강남라클라쎄 1동,6,17.86
120000,서울시 강남구 역삼동,강남루덴스 1동,11,32.2
150000,서울시 강남구 역삼동,강남루덴스 1동,14,32.2
150000,서울시 강남구 역삼동,강남루덴스 1동,14,32.2
150000,서울시 강남구 역삼동,강남루덴스 1동,5,29.95
120000,서울시 강남구 역삼동,강남루덴스 1동,11,29.95
120000,서울시 강남구 역삼동,강남루덴스 1동,11,29.95
12,서울시 강남구 역삼동,강남루덴스 1동,11,29.95
120000,서울시 강남구 역삼동,강남루덴스 1동,고,29.95
150000,서울시 강남구 역삼동,강남루덴스 1동,10,32.2
0,서울시 강남구 역삼동,강남루덴스 1동,중,27.64
150000,서울시 강남구 역삼동,강남루덴스 1동,중,26.11
150000,서울시 강남구 역삼동,강남루덴스 1동,중,26.11
150000,서울시 강남구 역삼동,강남루덴스 1동,저,27.64
150000,서울시 강남구 역삼동,강남루덴스 1동,고,29.95
0,서울시 강남구 역삼동,강남루덴스 1동,6,27.64
150000,서울시 강남구 역삼동,강남루덴스 1동,14,32.2
150000,서울시 강남구 역삼동,강남루덴스 1동,14,32.2
0,서울시 강남구 역삼동,강남루덴스 1동,6,27.64
150000,서울시 강남구 역삼동,강남루덴스 1동,5,29.96
150000,서울시 강남구 역삼동,강남루덴스 1동,6,26.11
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,중,28.7
150000,서울시 강남구 역삼동,강남역두산위브센티움 1동,중,29.73
1100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,9,29.73
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,7,28.7
90000,서울시 강남구 역삼동,강남역두산위브센티움 1동,고,28.7
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,7,28.7
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,7,31.25
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,고,27.3
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,중,27.3
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,고,28.7
85000,서울시 강남구 역삼동,강남역두산위브센티움 1동,4,28.7
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,고,28.7
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,12,28.7
120000,서울시 강남구 역삼동,강남역두산위브센티움 1동,저,28.7
0,서울시 강남구 역삼동,강남역두산위브센티움 1동,7,25.47
130000,서울시 강남구 역삼동,강남역두산위브센티움 1동,9,25.47
0,서울시 강남구 역삼동,강남역두산위브센티움 1동,고,28.7
150000,서울시 강남구 역삼동,강남역두산위브센티움 1동,2,31.25
90000,서울시 강남구 역삼동,강남역두산위브센티움 1동,저,28.7
100000,서울시 강남구 역삼동,강남역두산위브센티움 1동,저,28.7
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,6,29.88
150000,서울시 강남구 역삼동,강남역서희스타힐스 1동,7,29.88
150000,서울시 강남구 역삼동,강남역서희스타힐스 1동,7,29.88
0,서울시 강남구 역삼동,강남역서희스타힐스 1동,고,29.88
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,중,25.5
120000,서울시 강남구 역삼동,강남역서희스타힐스 1동,고,23.02
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,9,27.9
0,서울시 강남구 역삼동,강남역서희스타힐스 1동,4,31.5
0,서울시 강남구 역삼동,강남역서희스타힐스 1동,저,25.9
150000,서울시 강남구 역삼동,강남역서희스타힐스 1동,고,25.5
150000,서울시 강남구 역삼동,강남역서희스타힐스 1동,10,25.5
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,4,29.52
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,2,29.88
80000,서울시 강남구 역삼동,강남역서희스타힐스 1동,5,24.56
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,고,25.5
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,저,23.58
80000,서울시 강남구 역삼동,강남역서희스타힐스 1동,6,28.96
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,6,25.9
0,서울시 강남구 역삼동,강남역서희스타힐스 1동,10,29.88
100000,서울시 강남구 역삼동,강남역서희스타힐스 1동,중,29.88
120000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,17,24.63
120000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,18,24.61
0,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,4,24.63
0,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,4,24.63
100000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,5,20.78
150000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,18,29.88
120000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,고,24.61
0,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,19,22.01
100000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,4,24.63
170000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,고,23.33
150000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,5,24.61
0,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,고,24.63
100000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,중,24.63
200000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,저,24.63
100000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,5,24.61
80000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,6,24.61
100000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,13,23.23
90000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,16,29.88
130000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,저,20.78
150000,서울시 강남구 역삼동,강남역센트럴푸르지오시티 1동,중,23.23
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,11,26.08
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,15,27.74
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,15,26.04
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,중,27.74
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,저,26.37
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,중,24.85
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,11,27.74
90000,서울시 강남구 역삼동,강남역쉐르빌 1동,6,22.65
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,중,27.74
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,14,27.74
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,중,27.74
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,15,27.74
110000,서울시 강남구 역삼동,강남역쉐르빌 1동,6,27.74
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,중,22.65
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,고,27.74
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,저,26.37
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,저,27.74
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,6,25.12
0,서울시 강남구 역삼동,강남역쉐르빌 1동,중,22.65
100000,서울시 강남구 역삼동,강남역쉐르빌 1동,저,26.08
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,12,26.98
110000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,13,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,중,23.87
90000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,고,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,6,23.87
82000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,중,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,저,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,고,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,5,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,저,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,저,23.87
0,서울시 강남구 역삼동,강남역와이즈플레이스 1동,8,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,고,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,고,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,저,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,14,26.98
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,저,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,고,23.87
100000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,13,23.87
110000,서울시 강남구 역삼동,강남역와이즈플레이스 1동,중,23.87
11000,서울시 강남구 역삼동,강남역이스턴 1동,7,20.19
90000,서울시 강남구 역삼동,강남역이스턴 1동,8,20.59
110000,서울시 강남구 역삼동,강남역이스턴 1동,중,20.59
100000,서울시 강남구 역삼동,강남역이스턴 1동,중,20.59
100000,서울시 강남구 역삼동,강남역이스턴 1동,8,19.91
0,서울시 강남구 역삼동,강남역이스턴 1동,중,19.91
100000,서울시 강남구 역삼동,강남역이스턴 1동,중,20.59
